bench time energy avgpower
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.105697 5.620020 53.170915
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x1.exe 0.104096 5.622180 54.009797
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.104618 5.622210 53.740226
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-tile_16x64x1.exe 0.100396 5.622300 56.000978
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-tile_16x64x1.exe 0.103639 5.633010 54.352143
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.106544 5.643960 52.972835
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.104576 5.644080 53.971331
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.104333 5.644560 54.101487
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.105980 5.648550 53.298171
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.105599 5.668950 53.683496
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.107604 5.674770 52.737481
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.105272 5.674950 53.907595
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.106492 5.688090 53.413283
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.108596 5.691750 52.412033
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.106046 5.696670 53.719038
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.105821 5.699910 53.863687
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.106046 5.702370 53.772605
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-prevector_--pluto-tile_32x64x32.exe 0.107739 5.706750 52.968089
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.106505 5.716590 53.674444
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.106423 5.721120 53.758349
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.107490 5.721270 53.225842
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-prevector_--pluto-tile_32x64x32.exe 0.107834 5.721840 53.061556
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.106395 5.721900 53.779846
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-prevector_--pluto-tile_64x64x16.exe 0.109256 5.728410 52.431026
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-prevector_--pluto-tile_64x64x32.exe 0.107759 5.731890 53.191989
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.107407 5.735430 53.399073
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.107541 5.741070 53.385126
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.105891 5.751030 54.311040
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.106266 5.751180 54.120506
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-prevector_--pluto-tile_64x64x64.exe 0.106653 5.751870 53.930562
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.107847 5.752665 53.340937
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-prevector_--pluto-tile_64x64x64.exe 0.107398 5.754630 53.582189
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.110023 5.757540 52.330166
