bench time energy avgpower
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x32x16.exe 0.296805 13.506360 45.505883
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x32x1.exe 0.208117 10.325910 49.615856
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x32x32.exe 0.209206 10.453560 49.967891
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x32x64.exe 0.209640 10.325490 49.253509
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.207080 10.158360 49.055245
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x1.exe 0.209264 10.303260 49.235747
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.207071 10.201590 49.266243
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x64.exe 0.206506 10.275840 49.760503
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x16x16.exe 0.134881 6.675750 49.493535
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x16x1.exe 0.297648 14.541870 48.855923
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x16x32.exe 0.135506 6.889320 50.841576
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x16x64.exe 0.137346 6.901530 50.249355
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x1x16.exe 0.627363 29.362680 46.803319
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x1x1.exe 0.347176 17.892750 51.538048
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x1x32.exe 0.636872 30.057090 47.194878
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x1x64.exe 0.625881 28.556760 45.626524
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x32x16.exe 0.109520 5.555010 50.721284
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x32x1.exe 0.110953 5.666175 51.068028
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x32x32.exe 0.127403 6.514680 51.134359
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x32x64.exe 0.110166 5.561370 50.481760
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x64x16.exe 0.092356 4.677480 50.646419
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.091208 4.630200 50.765472
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x64x32.exe 0.090720 4.558530 50.248565
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_1x64x64.exe 0.093264 4.752330 50.955659
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x16x16.exe 0.188470 9.265320 49.160644
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x16x1.exe 0.271977 13.308780 48.933438
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x16x32.exe 0.195461 9.551340 48.865689
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x16x64.exe 0.198115 9.910710 50.025016
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x1x16.exe 0.229739 11.451150 49.844234
