bench time energy avgpower
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x1.exe 0.140670 6.571050 46.712458
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.140615 6.562110 46.667222
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.134970 6.373260 47.219957
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x16x16.exe 0.114197 5.358720 46.925243
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x16x1.exe 0.127267 6.024120 47.334605
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x16x32.exe 0.116067 5.380890 46.360029
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x16x64.exe 0.120064 5.607480 46.704211
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x1x16.exe 0.125132 5.929050 47.382448
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x1x32.exe 0.118823 5.531640 46.553474
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x1x64.exe 0.117899 5.521500 46.832656
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x32x16.exe 0.116304 5.395890 46.394511
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x32x1.exe 0.124866 5.828010 46.674056
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x32x32.exe 0.212476 10.010190 47.112055
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x32x64.exe 0.111733 5.249760 46.984748
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_16x64x1.exe 0.117092 5.523480 47.172298
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_1x16x1.exe 0.034522 1.681110 48.696804
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_1x1x1.exe 0.037019 1.793490 48.447273
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_1x32x1.exe 0.044881 2.135160 47.573281
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_1x64x1.exe 0.075840 3.576360 47.156871
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x16x16.exe 0.141522 6.689010 47.264689
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x16x1.exe 0.161153 7.596630 47.139249
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x16x32.exe 0.143134 6.780900 47.374528
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x16x64.exe 0.140932 6.619530 46.969737
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x1x16.exe 0.161525 7.558560 46.795035
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x1x32.exe 0.155761 7.302810 46.884676
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x1x64.exe 0.144510 6.874380 47.570295
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x32x16.exe 0.150937 7.146570 47.348108
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x32x1.exe 0.154799 7.267860 46.950181
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x32x32.exe 0.136740 6.319350 46.214415
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x32x64.exe 0.139142 6.444870 46.318813
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x64x16.exe 0.148656 6.943440 46.707977
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x64x1.exe 0.144219 6.863370 47.589797
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x64x32.exe 0.145835 6.870630 47.112212
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_32x64x64.exe 0.139175 6.550650 47.067563
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x16x16.exe 0.146014 6.883740 47.144345
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x16x1.exe 0.161595 7.599930 47.030756
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x16x32.exe 0.142234 6.679890 46.964124
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x16x64.exe 0.141928 6.626520 46.689274
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x1x16.exe 0.164036 7.669290 46.753635
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x1x32.exe 0.152252 7.259340 47.679904
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x1x64.exe 0.145834 6.778350 46.479957
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x32x16.exe 0.143447 6.754500 47.087158
